clientid;x;y
1957;933.8544514;205.1601144
1958;365.9525699;25.7693698
1959;751.5551014;399.1141128
1960;677.724035;836.0878436
1961;549.8382557;839.652849
1962;492.5249534;641.3991893
1963;930.1052524;123.4226996
1964;739.1072107;224.4389495
1965;856.2781581;142.1834304
1966;397.3788951;829.6037287
1967;735.2449338;263.1016989
1968;395.2245166;753.7440271
1969;48.0429324;250.8407858
1970;976.3399408;871.7943588
1971;600.6490987;45.36241111
1972;706.5126921;902.4545414
1973;332.4771201;51.20114745
1974;759.6551747;121.7322609
1975;531.8286367;282.3792676
1976;282.9629779;19.23556098
1977;315.2653108;425.968624
1978;683.4274671;915.737687
1979;130.4708165;550.9540574
1980;817.4518313;167.7826494
1981;338.1569719;449.9603063
1982;508.5555266;168.6606187
1983;733.2703753;326.8010126
1984;925.127778;260.6407386
1985;479.2463818;224.9009997
1986;804.4505371;524.3686854
1987;189.825309;546.8756224
1988;306.2742247;439.8164158
1989;569.7482168;24.74167189
1990;581.9536496;307.5321775
1991;524.1080384;732.7064795
1992;954.545672;63.97371123
1993;456.7090449;566.2531157
1994;489.6389165;673.863243
1995;61.19996804;331.6609007
1996;338.6927834;78.65336909
1997;722.9987241;415.308924
1998;358.8639427;683.9656801
1999;187.3838967;372.4336937
2000;518.04701;148.7209205
2001;374.6678752;8.616600135
2002;747.451816;89.43674219
2003;468.6593765;762.2908225
2004;732.9127564;94.13379308
2005;736.2322294;80.38542125
2006;938.4774038;820.6186349
2007;600.3353352;984.8531911
2008;675.1733804;105.2719368
2009;889.9059276;80.25125519
2010;21.08768386;373.7053025
2011;316.6587137;824.5209553
2012;10.84265156;490.8186131
2013;115.8600905;590.281407
2014;82.40182524;335.9940228
2015;708.5518501;572.6511262
2016;135.6169606;507.5597692
2017;391.2126467;35.77632874
2018;324.4717799;696.9439482
2019;804.9390961;119.219114
2020;824.1293757;454.5264293
2021;956.3263828;4.161596319
2022;177.0441477;413.751835
2023;921.9691593;392.7041832
2024;980.843695;279.4405357
2025;396.5029122;719.9282039
2026;539.048636;226.4108351
2027;79.20279975;201.0510681
2028;250.2805075;769.7998733
2029;167.97607;279.8652991
2030;271.4302289;46.31444524
2031;384.6729639;924.9545132
2032;479.7053863;909.5518384
2033;556.3179701;87.06784831
2034;388.2220526;9.585833111
2035;45.24668117;484.4904761
2036;377.4835091;527.4715225
2037;524.8890751;205.1074308
2038;67.03425324;226.6782087
2039;119.1499668;675.9273197
2040;991.1259428;369.9521392
2041;520.5965525;814.1115565
2042;710.7715028;606.8433184
2043;596.1853287;798.7477295
2044;279.8544959;990.2635258
2045;464.2154235;136.423917
2046;128.2877994;0.916888687
2047;360.4342481;215.7576828
2048;549.8467349;170.503181
2049;539.6122878;177.8647506
2050;652.2398043;119.7842199
2051;553.8513079;61.43832612
2052;352.4103951;228.2588202
2053;958.5440191;759.4334708
2054;506.8150358;991.8749676
2055;426.5721027;579.5749337
2056;868.1827086;749.008745
2057;606.8944322;158.6800658
2058;168.7185117;428.7982861
2059;458.5417604;752.1345737
2060;693.5571108;63.89523089
2061;655.5551406;830.1551993
2062;513.5054927;209.2061573
2063;996.1919323;193.6813571
2064;216.7214199;591.1445365
2065;591.6641815;191.9380165
2066;812.0246114;478.2209257
2067;840.7552874;38.06463688
2068;739.7474803;449.8358044
2069;232.9439066;452.1626425
2070;528.9508319;712.6916903
2071;515.8742107;652.5433243
2072;203.565479;321.4634089
2073;248.1741506;354.9405892
2074;127.1461659;523.6931383
2075;183.0823849;46.45677442
2076;760.8803836;88.9928004
2077;926.195609;805.2420997
2078;485.485549;144.1225507
2079;684.9188425;798.3549291
2080;882.535218;117.858046
2081;953.2016911;517.0897428
2082;0.352562489;874.0812293
2083;99.87980464;856.8717436
2084;659.5509212;123.4428486
2085;532.7536372;95.45953386
2086;60.69633654;368.385626
2087;523.1220186;661.1598185
2088;752.2157526;959.270502
2089;401.7750258;521.325246
2090;769.358379;188.5054801
2091;754.82195;408.9268797
2092;571.1792107;872.7716107
2093;378.2859631;8.327495932
2094;8.695980059;368.1116998
2095;237.2531021;9.135711396
2096;81.14053015;471.0698581
2097;584.8476606;747.5874691
2098;290.585991;61.14472887
2099;505.900678;664.2302511
2100;199.434805;91.93477521
2101;390.5994329;217.5723346
2102;606.0008275;964.0693382
2103;721.1576025;71.32150855
2104;253.3672797;409.7087479
2105;651.6592555;875.0449408
2106;361.9218119;152.9038187
2107;741.6464834;637.0200891
2108;167.2555869;980.777641
2109;458.3910368;755.5868851
2110;351.1261041;522.557012
2111;494.1040564;791.2220383
2112;817.1452518;308.8447007
2113;657.0234933;79.80354868
2114;616.8724709;756.6229621
2115;353.1244525;483.9891685
2116;861.1140279;630.0191777
2117;213.0512129;518.4232037
2118;568.6380912;811.5339518
2119;711.9331335;279.4546747
2120;877.6365555;667.6074795
2121;736.6605268;11.57747499
2122;705.5484854;931.4477744
2123;485.8682172;687.0560877
2124;30.81804662;449.5124423
2125;85.31578774;656.38704
2126;45.04725249;405.5541107
2127;527.9786959;39.11113195
2128;688.8949558;564.9662184
2129;359.50218;701.7003361
2130;179.3841924;477.1854839
2131;58.18954202;352.6630586
2132;523.6609155;945.5094123
2133;333.878617;174.9500033
2134;815.1732592;303.2964575
2135;641.3418553;742.7608918
2136;778.2138671;635.8475587
2137;364.1850704;113.4450018
2138;747.4039523;194.8000269
2139;848.4951593;203.885485
2140;901.1694022;98.53723115
2141;831.3072153;555.9168695
2142;789.5712763;35.61558988
2143;619.9488031;32.45571165
2144;331.1246659;95.70693901
2145;900.8064112;708.9511175
2146;334.7638093;925.6113471
2147;988.9722232;318.6333526
2148;607.1899138;710.0263202
2149;731.8098732;872.9484014
2150;755.2491241;897.3480369
2151;541.8719998;780.1753938
2152;105.9272271;816.2907354
2153;554.238564;40.56670514
2154;620.5299448;53.1967899
2155;558.628683;222.3817738
2156;19.51333722;398.261065
2157;820.582475;978.7533084
2158;558.6595456;827.5502581
2159;450.1252258;595.0979503
2160;547.6511701;785.25482
2161;743.5620754;236.0703355
2162;664.9481649;434.7033147
2163;246.3216748;386.4541029
2164;543.833184;983.2022035
2165;383.0296018;234.4836752
2166;451.5605106;846.5453297
2167;378.6242173;833.4634803
2168;407.7254069;737.3386099
2169;90.14854432;201.9311027
2170;672.6329099;55.32238309
2171;273.6983068;555.7930574
2172;488.8175181;141.4012295
2173;854.2689947;227.183329
2174;855.1389627;257.3872002
2175;549.4981746;55.80061838
2176;202.8758525;468.0623
2177;410.5510701;953.077257
2178;391.2189951;553.6074842
2179;243.5584367;447.1041422
2180;314.7576442;528.8738308
2181;719.6242044;943.384241
2182;483.1323186;707.7747856
2183;217.9730152;664.5296393
2184;273.040052;737.9424488
2185;718.9839705;519.5041012
2186;801.3981044;175.9261671
2187;655.5573021;920.9840667
2188;463.3824678;81.71883136
2189;449.8653854;166.5083971
2190;934.9653839;233.3790206
2191;638.9212466;857.8907612
2192;330.0494307;80.89427836
2193;928.7503106;398.5191362
2194;479.3510793;884.4781393
2195;622.5930838;770.4046773
2196;869.5493166;444.3851747
2197;677.9258575;563.2375506
2198;592.5419093;156.4056864
2199;149.5001387;672.8405663
2200;811.9649139;288.7850061
2201;904.3657584;217.5190491
2202;882.9721574;219.3221223
2203;851.7196653;52.28394233
2204;327.1668769;711.4656099
2205;524.638388;71.17951893
2206;196.7903023;905.2655646
2207;763.7211949;189.5359537
2208;767.3495048;919.2785975
2209;261.5191083;33.6037206
2210;479.1703588;11.40718028
2211;846.4190237;658.0497127
2212;149.2276944;281.7224595
2213;229.4054915;573.7017811
2214;138.4823619;385.1125869
2215;402.9494582;301.6472484
2216;989.2196916;92.75177412
2217;799.8436371;302.84738
2218;75.49722533;771.5555623
2219;286.9941817;587.1059531
2220;122.7614246;277.3812848
2221;561.2249946;93.60483066
2222;328.4725907;454.5500509
2223;869.6596281;345.8280465
2224;16.40972626;405.6453391
2225;761.9853966;462.8281595
2226;472.5991773;274.9712876
2227;211.553861;549.7400973
2228;955.1083272;230.2828157
2229;696.4629191;373.0980037
2230;236.2996319;115.7782771
2231;247.1223715;489.3013341
2232;390.2007475;874.5402624
2233;461.1611351;169.8358718
2234;429.8941618;106.6210243
2235;697.0827906;465.7479368
2236;414.764373;138.6827813
2237;0.065267783;139.3875825
2238;674.2443228;461.0285396
2239;541.4071781;866.9217991
2240;429.2442145;884.7935761
2241;750.8432561;369.244474
2242;741.8620237;238.4711188
2243;80.20334625;486.5087517
2244;781.5148321;225.3929752
2245;139.0629416;419.6744463
2246;762.387989;642.4809638
2247;641.3149475;478.8299479
2248;513.6418628;814.8558184
2249;640.8470557;405.5501351
2250;554.1956827;6.315497861
2251;480.1543019;607.5762008
2252;287.3933036;552.0693416
2253;457.8543934;214.2997719
2254;862.6746568;665.7079363
2255;85.40848876;542.4528648
2256;710.3235229;124.4935952
2257;40.39794459;900.4815872
2258;219.6071217;584.924413
2259;850.8997428;41.73352367
2260;684.395255;353.2179232
2261;674.8723477;914.1848435
2262;432.0890807;851.6270931
2263;963.549286;352.151333
2264;684.0793052;332.2366169
2265;272.4905678;398.0039115
2266;958.6091139;610.907803
2267;223.1184291;63.38856884
2268;625.9479438;303.028104
2269;467.0018963;585.322969
2270;117.7312978;813.6551252
2271;422.7285048;767.0060547
2272;894.9670368;791.9332849
2273;574.538865;9.877889025
2274;437.8055652;553.6826518
2275;988.1798358;208.5307804
2276;109.9182366;889.8099123
2277;855.9040183;426.3950357
2278;12.07194223;756.8538137
2279;195.5936102;311.4914872
2280;225.1985835;544.076303
2281;55.26794274;485.3139503
2282;183.5307934;624.9752661
2283;554.8996351;203.3645627
2284;466.7326424;610.592907
2285;84.37412393;519.8280564
2286;314.5519844;24.36196864
2287;688.6896296;226.2645565
2288;10.71619133;220.089275
2289;401.9753482;801.4085436
2290;404.5690214;586.059162
2291;325.321024;574.5378112
2292;989.2865691;43.92993711
2293;74.68301256;428.0609114
2294;567.276246;973.4865848
2295;515.5685764;693.1956853
2296;210.5971721;12.68860715
2297;363.3170164;171.4556307
2298;504.8565231;204.6626321
2299;752.9272498;177.4976884
2300;529.9916424;778.1578292
2301;471.6700711;329.3114979
2302;672.04308;30.58904243
2303;382.9326292;14.80087035
2304;488.6092904;70.10333742
2305;965.1735707;104.6986166
2306;493.9786642;977.0486755
2307;918.4366842;94.22663889
2308;685.7803333;470.2297913
2309;766.9656683;228.5310951
2310;511.6152411;212.5832197
2311;40.68551264;511.2063847
2312;621.0242918;864.4290016
2313;665.9715342;899.4423863
2314;468.9692044;676.0619268
2315;442.920633;715.7769661
2316;504.2504984;151.2511523
2317;838.2936912;158.4375514
2318;867.8507478;343.7380797
2319;907.9873088;303.1747083
2320;820.3143616;236.2050735
2321;876.614584;213.3831142
2322;997.8825835;56.11922888
2323;967.7902548;478.9936583
2324;464.8574904;36.62160081
2325;538.5083865;25.67934246
2326;260.0059017;450.3316283
2327;415.2399883;896.8584333
2328;476.4535237;800.5565901
2329;275.452559;545.1961105
2330;220.693737;406.8820841
2331;718.3451976;505.2977668
2332;815.6335233;415.726555
2333;745.3463731;220.0885536
2334;581.4083992;964.8306705
2335;456.0747235;714.1478293
2336;798.4814955;371.817149
2337;981.4247394;31.75152769
2338;188.4607234;696.5826466
2339;702.6817941;573.0551325
2340;422.8721799;648.4317495
2341;764.0043776;557.5808633
2342;533.4234007;696.2201249
2343;338.8337475;592.202773
2344;17.99883332;397.1747737
2345;587.6427224;133.9985678
2346;738.0266374;404.1195326
2347;321.4967088;110.3854626
2348;272.4321802;72.44961042
2349;412.2722726;147.1608324
2350;971.6827577;522.5540173
2351;723.7790621;527.6382769
2352;495.8070234;3.293416145
2353;301.5403477;454.8635559
2354;416.3218577;705.7187994
2355;487.2211088;20.34108644
2356;863.4158767;160.5119732
2357;638.764197;294.0881343
2358;779.4753195;115.8136888
2359;347.5705956;218.8845597
2360;223.5913561;414.9871103
2361;346.5533745;903.8681334
2362;184.0584181;430.0851228
2363;735.4153062;51.5811704
2364;733.1385016;631.8806691
2365;486.0927355;736.0204805
2366;91.41866646;278.9383463
2367;882.595432;12.02635785
2368;976.6824029;128.4361221
2369;183.7468515;412.0994487
2370;356.369533;150.0873621
2371;66.21638329;175.4736324
2372;566.9499023;81.74181196
2373;838.7030084;152.6490628
2374;673.0088826;883.1592117
2375;815.6718897;435.3939831
2376;252.8628263;393.5627527
2377;112.1473317;403.8742522
2378;86.5819929;874.3937504
2379;669.214314;497.3475902
2380;980.3574001;703.7358266
2381;876.8420701;491.8404736
2382;148.9012956;444.9893041
2383;629.0025076;870.7630595
2384;82.63067159;840.3201676
2385;178.4467522;349.2186756
2386;187.1600621;724.4758166
2387;515.7625411;295.6926323
2388;32.9278367;525.3968862
2389;651.895607;883.6966773
2390;561.2634745;44.48239916
2391;182.082736;387.4502339
2392;457.1418583;788.5014741
2393;978.6233568;485.4823061
2394;597.8944718;767.3495123
2395;405.859652;91.1901789
2396;730.5111966;63.4251902
2397;606.4111878;475.2734677
2398;357.4444804;480.6575772
2399;928.3403467;79.74339815
2400;785.4868388;551.1766584
2401;627.4697239;204.8880357
2402;244.4989109;103.2670969
2403;904.284401;94.87950841
2404;561.6680205;446.3303496
2405;590.0652978;343.4750886
2406;456.8697644;261.5927124
2407;593.4100556;785.1712795
2408;606.0858012;304.7158128
2409;771.0160607;544.482709
2410;948.3224978;594.8776005
2411;463.6968262;647.0478499
2412;553.6169928;200.9172083
2413;596.1823658;17.94383859
2414;209.6513474;507.5381315
2415;924.6754904;243.797968
2416;832.7627674;48.84636319
2417;179.7111098;529.3458673
2418;718.4864122;970.0526067
2419;33.41513471;811.1617824
2420;308.3383234;692.9426592
2421;263.0478469;992.9453627
2422;580.4233126;256.8899793
2423;175.3656511;907.0222786
2424;527.0956767;930.2758474
2425;435.7489243;280.4258651
2426;740.5623205;602.5301921
2427;122.6271929;300.6145126
2428;586.8387985;63.38505452
2429;2.058257757;333.3980973
2430;151.953384;491.312821
2431;506.2614328;23.37141459
2432;420.8805606;198.8870693
2433;473.9818331;948.3389792
2434;844.6840995;49.47524227
2435;238.0266262;42.9551668
2436;975.1930188;216.8333968
2437;766.2622361;178.1924731
2438;183.5104317;736.4894632
2439;614.6140202;428.8536985
2440;281.7377552;635.2870419
2441;831.5010868;295.4032769
2442;570.3881538;183.9601701
2443;21.98932742;356.4262399
2444;276.9768404;605.4504323
2445;678.9974359;259.4730764
2446;234.8525995;501.663102
2447;735.4110413;83.44389629
2448;180.6086604;500.070543
2449;991.7689665;608.963589
2450;715.1602992;238.050625
2451;551.3641856;4.669969998
2452;958.2652096;226.2243917
2453;531.8791079;727.0894102
2454;936.4468651;534.0657478
2455;203.4624094;310.0208343
2456;274.486354;80.33766188
2457;885.5702304;143.4188577
2458;159.0885279;287.1450614
2459;735.482183;605.8002211
2460;61.36522294;956.8086558
2461;507.4219776;157.9098427
2462;886.7670694;33.98858209
2463;48.85201647;391.3026618
2464;26.87135771;764.6980301
2465;826.1597702;625.4204929
2466;387.8795072;286.2213634
2467;527.0316472;894.7440989
2468;359.0514384;728.4630337
2469;454.6786642;100.5735929
2470;708.7976556;190.0863102
2471;637.1934329;829.9991306
2472;519.2302096;635.5764272
2473;339.0595088;75.98523345
2474;374.2280969;589.1023529
2475;867.3952962;100.6301409
2476;765.1669092;646.4241629
2477;646.5611625;791.8632053
2478;962.0499327;724.8159877
2479;52.88243953;576.8345828
2480;717.5336859;566.5567136
2481;717.0504142;589.3624627
2482;465.7549266;228.7545455
2483;167.4556152;636.7602096
2484;263.3851945;614.8244611
2485;230.80162;510.4039674
2486;431.6210638;91.35813564
2487;616.7151622;736.0521443
2488;152.3241436;39.75066098
2489;417.0750024;169.3999347
2490;685.9587376;788.7582365
2491;693.9818591;589.357962
2492;399.3415479;192.0246856
2493;780.5147865;195.1090518
2494;482.9008897;253.3083064
2495;426.4078017;720.7514023
2496;185.8811645;381.0059023
2497;730.1279321;281.2020883
2498;495.9075472;293.5731555
2499;107.8209791;599.8019601
2500;354.4756507;205.7299862
2501;590.0957288;213.1187626
2502;96.98259929;261.2700806
2503;690.421599;205.8423991
2504;390.6675365;550.3216956
2505;818.5131001;608.4065656
2506;277.9488121;740.2052549
2507;396.308014;766.9907001
2508;525.128738;838.026446
2509;437.8296596;283.2513769
2510;746.0491586;191.3543057
2511;517.4747366;745.142919
2512;978.1712728;302.3367652
2513;580.1313821;241.4508704
2514;10.58848779;194.0225709
2515;245.730979;685.7851189
2516;203.6826978;307.0608284
2517;869.5081583;696.0672944
2518;65.87059415;818.329075
2519;616.5907204;772.102836
2520;909.6562089;469.0644452
2521;121.0732019;479.7200996
2522;930.9351791;56.52705004
2523;981.7439738;151.1515969
2524;109.5903205;610.6295183
2525;671.2736694;107.5176431
2526;692.5068875;80.36001786
2527;971.3017673;685.0230466
2528;423.2442263;719.5085654
2529;83.66813908;336.1819211
2530;389.4210161;814.3384697
2531;929.3841499;216.757682
2532;524.8178639;44.18565645
2533;378.2463386;508.9084293
2534;761.4772844;447.8850455
2535;679.1641039;255.9906463
2536;702.8788462;52.32440404
2537;290.8957731;168.2033409
2538;986.9922985;66.16271804
2539;271.8000322;67.46955525
2540;183.9741113;671.9612454
2541;356.3990657;650.9362353
2542;205.2865288;590.3072934
2543;777.7630199;194.1728717
2544;310.4778851;417.3783016
2545;673.549401;507.109105
2546;244.7419329;139.1665509
2547;184.3048205;564.6763391
2548;166.0870319;960.053142
2549;703.9688609;122.4786893
2550;34.98485575;190.4050982
2551;610.1952107;61.35467499
2552;897.2269965;337.1106742
2553;663.1950146;456.4666843
2554;511.7369094;85.41479576
2555;610.5990972;350.2327603
2556;830.0122939;83.06321437
2557;265.9245916;37.1832653
2558;485.5877408;661.9588698
2559;771.947305;205.5610622
2560;156.4036631;407.8994391
2561;659.9894126;874.5796417
2562;899.8765907;134.650632
2563;485.6581768;128.9420486
2564;654.0534144;865.3347166
2565;763.2638884;79.07357333
2566;559.4114889;242.0279317
2567;501.0487419;337.9869003
2568;185.1428826;334.0731575
2569;688.1231778;46.58342298
2570;97.19917796;471.9096753
2571;894.3147298;397.5689699
2572;517.7526332;172.4474345
2573;525.6213821;185.7175803
2574;44.02882063;895.1414512
2575;854.8735548;46.5687859
2576;860.1928341;283.123418
2577;240.0593114;552.6136058
2578;449.192564;295.8284221
2579;391.0093031;704.2921679
2580;441.0948151;892.4783027
2581;9.448141776;142.5684903
2582;355.6652578;691.6800199
2583;263.5956118;26.12278418
2584;365.7919849;609.679043
2585;177.3971343;678.1566141
2586;39.03656586;284.6501468
2587;407.499671;73.82197031
2588;117.4777341;501.4702241
2589;399.7709094;282.7697228
2590;217.4009658;72.71443775
2591;523.6440366;252.2001895
2592;765.1463065;385.0760618
2593;216.8752027;954.959817
2594;21.3900853;467.9664774
2595;246.1061765;827.5950617
2596;535.2879439;712.0121617
2597;231.7946345;407.5507406
2598;554.1826515;114.9386777
2599;108.8778215;521.9397197
2600;439.2928523;205.8235579
2601;780.3273671;397.5145853
2602;926.8374791;138.7485142
2603;458.2931179;800.1311885
2604;274.5266686;52.10386263
2605;587.9224858;391.6024655
2606;824.2134667;368.4302035
2607;961.977459;383.1398911
2608;35.21409538;535.5809199
2609;521.2782713;384.8028637
2610;494.3504185;103.5576689
2611;921.7751779;217.0268556
2612;763.2791807;105.7635186
2613;967.8537729;96.8869983
2614;541.3983921;378.1425643
2615;305.6655206;740.8009166
2616;550.3989595;366.1061022
2617;985.7651805;47.90316495
2618;828.1624993;596.6881301
2619;448.8639702;16.52271339
2620;647.8489388;957.7878664
2621;865.3771126;484.2827979
2622;421.3688814;146.2422465
2623;565.9005462;345.5220034
2624;603.6870636;804.1249317
2625;105.1811168;574.0356405
2626;198.1043233;985.041979
2627;529.6730948;955.1753989
2628;962.2212098;739.8007419
2629;799.5613707;610.1464942
2630;330.2154211;860.7421112
2631;507.1617512;111.8660269
2632;785.4092238;887.9432809
2633;456.4902967;245.8066837
2634;325.9050365;490.7041988
2635;461.0859119;335.884094
2636;515.2541571;391.1238546
2637;111.9517967;444.2791551
2638;649.5877722;958.1397975
2639;228.6297748;466.1404688
2640;491.6593576;738.101414
2641;207.1315919;103.9711649
2642;526.1031155;845.2620475
2643;422.6856602;322.6506452
2644;763.5244197;565.3557118
2645;479.0122011;46.78309931
2646;180.6709961;408.6913254
2647;238.7010393;342.1328657
2648;787.0640762;261.3047969
2649;750.8780445;552.283195
2650;936.2114861;30.48275524
2651;436.412176;78.11711982
2652;284.458364;867.5490101
2653;601.1745108;121.17086
2654;739.4358943;90.98946266
2655;344.9549938;21.21286768
2656;637.2332179;351.9365046
2657;489.9663923;312.1474945
2658;343.8951575;31.54791301
2659;359.7180953;829.5090997
2660;453.7886006;275.5769482
2661;628.6214252;891.4622304
2662;77.74261528;656.067541
2663;706.9815232;597.4607763
2664;664.9883669;440.2783393
2665;482.3261646;601.3231244
2666;83.96166461;383.3302441
2667;244.957926;856.1304039
2668;502.1012539;651.8966633
2669;506.7378643;881.4044236
2670;244.4184235;512.0846979
2671;488.3770198;387.5341019
2672;330.1213456;11.34224109
2673;211.7565018;312.3607265
2674;233.9769606;426.5664601
2675;250.5237904;485.841914
2676;757.8357504;61.53833096
2677;797.4977367;76.57273737
2678;217.852544;424.6482268
2679;314.5774196;523.6996102
2680;242.9503772;383.5106531
2681;473.4938426;158.8159346
2682;958.5466287;332.7904864
2683;663.9401112;829.7169415
2684;86.21000065;403.2013744
2685;351.2167751;686.3355654
2686;645.4918971;390.5169107
2687;610.614207;60.51783396
2688;551.1205188;444.4473141
2689;577.3430295;188.5530108
2690;47.18510313;340.4593492
2691;733.2078896;13.37287198
2692;384.0792851;774.5900361
2693;789.1934078;195.276703
2694;689.9571885;868.9274163
2695;865.844532;315.1144804
2696;518.1547739;321.6527003
2697;138.7797692;355.3194119
2698;886.128149;157.0968759
2699;970.9127662;196.8346049
2700;149.2430612;587.9928396
2701;521.4227328;323.9915893
2702;543.3644996;154.81776
2703;337.0029429;663.803255
2704;829.5844622;967.097742
2705;799.3446807;192.9729174
2706;828.7749449;33.40572671
2707;988.0147731;163.1002933
2708;427.946864;263.4218892
2709;406.8671743;691.6299507
2710;589.6247879;425.9079803
2711;803.1390775;359.367477
2712;844.1601604;118.5065438
2713;808.3101071;483.0254421
2714;371.498168;724.9171944
2715;351.3312749;664.3231754
2716;341.7860689;159.7925707
2717;981.8860968;874.2005939
2718;589.0093236;54.85193042
2719;171.5178013;343.7096301
2720;180.5805833;321.8242413
2721;260.5741667;634.7724434
2722;935.3601221;284.5521269
2723;487.4423716;238.3875802
2724;998.9183546;103.1772161
2725;185.2739886;579.8172926
2726;273.4080321;47.01125466
2727;853.7946434;516.5247488
2728;87.85254775;320.3394855
2729;799.3693957;37.47319518
2730;424.7267836;304.6109257
2731;113.6925432;358.9612142
2732;48.94420807;340.4198364
2733;563.6579506;459.5094364
2734;371.5840111;915.1184822
2735;277.2172978;10.34769752
2736;250.4810897;145.175743
2737;343.8751592;10.47168137
2738;534.8960944;975.4892711
2739;593.6847811;352.6512721
2740;788.6411635;207.2820455
2741;420.9870775;120.284905
2742;373.608983;125.1816203
2743;279.7237876;662.2612135
2744;769.4614196;10.38745182
2745;369.5327618;74.67157387
2746;531.3906881;65.85261159
2747;833.265842;47.84377214
2748;519.7880426;873.2245527
2749;999.4608218;30.15005964
2750;882.9666834;575.946604
2751;669.2418962;907.3882639
2752;935.2186016;43.93259162
2753;623.1110465;513.6680822
2754;903.7375609;178.298392
2755;479.2493006;901.3511584
2756;456.2741279;922.3653851
2757;782.9756698;352.9421209
2758;921.2079637;403.434627
2759;16.39950229;685.8006509
2760;519.2692299;52.63155277
2761;739.3424466;228.8839228
2762;380.9973382;887.1008666
2763;186.8218042;36.50968371
2764;79.458317;203.6336195
2765;576.2636529;331.1431588
2766;785.3235022;37.53002519
2767;12.88357716;513.3573834
2768;358.6099004;546.2033375
2769;187.0173896;375.1261505
2770;891.4272652;658.3369578
2771;215.3179151;111.3560117
2772;655.6462857;373.0345281
2773;155.5601635;33.20522029
2774;651.1914544;85.67466591
2775;271.3617372;93.34197746
2776;229.7021394;737.8695412
2777;678.4573472;952.1264755
2778;316.9321597;807.9123645
2779;730.9915487;940.1271712
2780;791.4762077;595.1402763
2781;676.8728999;786.2556782
2782;487.4567462;652.5340504
2783;647.0519824;241.3737952
2784;275.0771713;152.951619
2785;533.8269908;113.1699802
2786;640.449543;895.748039
2787;696.6871759;194.2085353
2788;441.2707651;553.8156996
2789;651.7462769;918.4173006
2790;348.9045931;740.3808723
2791;422.908355;203.1940765
2792;252.2932342;98.28045522
2793;873.6614474;139.9968584
2794;257.9275778;515.2640624
2795;122.5295692;534.0309026
2796;225.3541229;929.9319931
2797;496.3176666;235.6067085
2798;996.8105063;721.8017582
2799;958.2169246;573.8417206
2800;471.8095438;664.9072095
2801;492.2809512;60.55070608
2802;756.0685264;332.6446801
2803;824.6580083;217.92892
2804;388.9784649;956.0830795
2805;750.9191689;861.6897655
2806;856.8106694;262.8460046
2807;866.0678484;98.29989212
2808;310.2197782;831.1593497
2809;469.3676115;77.43568172
2810;286.0841179;45.00309919
2811;668.7425999;933.2920631
2812;861.9587812;217.2127225
2813;410.2136886;212.8919506
2814;289.3457646;135.8875517
2815;625.2722912;921.0381505
2816;999.3802912;76.22179348
2817;255.2396715;148.4983587
2818;314.0290025;486.5345261
2819;655.2338268;206.2343671
2820;357.5019129;556.1266715
2821;442.2853418;289.6891951
2822;594.1119701;488.4528535
2823;713.6309472;346.9177981
2824;804.1169252;7.095242489
2825;715.9878078;279.4257646
2826;421.2674761;285.4178806
2827;219.1330756;534.7328263
2828;774.7401196;229.0416017
2829;419.1118929;843.0029629
2830;694.7896314;482.0271941
2831;377.8376026;176.3575632
2832;474.9272496;328.7143326
2833;529.908179;978.9688576
2834;344.7313791;645.9074209
2835;18.04537823;188.0749531
2836;866.0434488;283.7391408
2837;202.6267393;894.5873785
2838;666.1301352;507.8146458
2839;892.6317545;33.82046431
2840;459.0069284;264.0097091
2841;651.9479345;201.272593
2842;530.3784568;212.2128683
2843;146.1221707;573.7735306
2844;334.4430753;946.2485844
2845;805.5065148;934.2407497
2846;122.9906892;427.5421146
2847;323.5790595;88.78747309
2848;218.3263801;592.3560123
2849;369.8472717;511.7594568
2850;485.9107462;197.7389621
2851;573.0388617;769.6097536
2852;813.219378;128.0280885
2853;559.3690111;806.0567266
2854;555.5771554;2.813202208
2855;536.9841533;40.40130923
2856;241.6140335;714.4035422
2857;564.1965817;437.2032635
2858;226.2412063;455.9872878
2859;631.6650925;801.8109057
2860;439.9954782;121.485288
2861;93.87639609;543.4595389
2862;657.2340201;386.9098332
2863;782.7821841;374.769746
2864;204.5049335;437.5787213
2865;413.276985;310.1329786
2866;349.5008095;951.5520907
2867;614.3910991;179.9564727
2868;611.9694806;307.3445198
2869;153.1433013;383.2496087
2870;902.4043385;63.33158993
2871;654.4642488;314.1904764
2872;397.7201563;667.2732546
2873;281.5843665;493.118047
2874;296.2355245;191.9273049
2875;602.6156076;15.97637732
2876;887.4489853;71.91230563
2877;682.4945903;53.08293954
2878;852.4996751;638.944215
2879;903.768393;202.3671455
2880;536.3768791;380.4638304
2881;38.21742822;395.0598819
2882;540.0318291;647.2747112
2883;458.5402293;767.0816501
2884;770.2406531;196.8283251
2885;417.8295163;625.6130255
2886;250.8764812;43.77684802
2887;223.9417902;19.50321434
2888;97.8443637;480.2568805
2889;395.3833451;688.3690149
2890;112.6533016;1.032370982
2891;808.1026685;968.3476645
2892;483.2063765;95.12491421
2893;750.8918166;325.643743
2894;300.6539428;885.2098117
2895;918.0061328;730.0660094
2896;956.8685125;712.6376866
2897;976.5603198;96.24229023
2898;962.3322334;721.4686325
2899;536.0653674;230.2372434
